cmdCode,primaryValue,netWgt,qty,qtyUnitAbbr
370320,2.0,18.0,18.0,
370390,195006.0,19306.0,19306.0,
370400,18457.0,3838.0,3838.0,
370510,10.0,1.0,1.0,
370590,31877.0,1086.0,1086.0,
370610,770.0,204.0,,
370690,62964.0,1843.0,,
370710,2125.0,401.0,401.0,
370790,144323.0,12111.0,12111.0,
380110,452234.0,520880.0,520880.0,
380190,289258.0,20288.0,20288.0,
380210,35393222.0,25225212.0,25225212.0,
380290,28720397.0,89857836.0,89857836.0,
380300,614.0,100.0,100.0,
380400,3748.0,2574.0,2574.0,
380510,4952128.0,3234900.0,3234900.0,
380590,224805.0,277559.0,277559.0,
380610,94407462.0,71065431.0,71065431.0,
380620,32000.0,14000.0,14000.0,
380630,267356.0,102261.0,102261.0,
380690,3423741.0,3240650.0,3240650.0,
380700,32145.0,12865.0,12865.0,
380850,113019864.0,20759485.0,20759485.0,
380891,92168541.0,42931655.0,42931655.0,
380892,14235872.0,2102216.0,2102216.0,
380893,28236102.0,4615117.0,4615117.0,
380894,7853.0,1929.0,1929.0,
380899,1909254.0,892271.0,892271.0,
380910,662976.0,594550.0,594550.0,
380991,21251794.0,20065102.0,20065102.0,
380992,13697498.0,15075227.0,15075227.0,
380993,2443954.0,1668391.0,1668391.0,
381010,188462.0,106730.0,106730.0,
381090,2268675.0,2456464.0,2456464.0,
381119,4183788.0,2020535.0,2020535.0,
381121,48955.0,15239.0,15239.0,
381129,3197177.0,1904437.0,1904437.0,
381190,1147388.0,326093.0,326093.0,
381210,93357.0,32338.0,32338.0,
381220,392321.0,335377.0,335377.0,
381230,18690557.0,10877998.0,10877998.0,
381300,333457.0,22739.0,22739.0,
381400,3450205.0,1479683.0,1479683.0,
381511,63400.0,60240.0,60240.0,
381512,3051593.0,90687.0,90687.0,
381519,342147.0,74675.0,74675.0,
381590,4501042.0,223045.0,223045.0,
381600,597762.0,1185381.0,1185381.0,
381700,8332041.0,5829480.0,5829480.0,
381800,29144180.0,123150.0,123150.0,
381900,355789.0,203996.0,203996.0,
382000,1963.0,455.0,455.0,
382100,480.0,5.0,5.0,
382200,623689.0,353400.0,353400.0,
382311,480930034.0,447880576.0,447880576.0,
382312,44878555.0,36920054.0,36920054.0,
382313,39016356.0,48542742.0,48542742.0,
382319,1009828400.0,1141224811.0,1141224811.0,
382370,306547850.0,183412842.0,183412842.0,
382410,1555926.0,3591513.0,3591513.0,
382440,1953063.0,1394647.0,1394647.0,
382450,2274965.0,4206603.0,4206603.0,
382460,15070392.0,25554516.0,25554516.0,
382471,5339.0,540.0,540.0,
382472,311.0,22.0,22.0,
382474,28560.0,9072.0,9072.0,
382478,10270.0,158.0,158.0,
382479,86078.0,223216.0,223216.0,
382482,1148.0,37.0,37.0,
382490,21435937.0,21347882.0,21347882.0,
382510,15276.0,53315.0,53315.0,
382520,8167.0,1506475.0,1506475.0,
382530,221.0,63.0,63.0,
382549,2292.0,182.0,182.0,
382550,10.0,12.0,12.0,
382561,4983140.0,7813000.0,7813000.0,
382569,5.0,11.0,11.0,
382590,72857.0,2193388.0,2193388.0,
382600,1380806632.0,1411594656.0,1411594656.0,
390110,56714985.0,40435058.0,40435058.0,
390120,85765365.0,63972401.0,63972401.0,
390130,3035300.0,1449408.0,1449408.0,
390190,1355273.0,616229.0,616229.0,
390210,12723297.0,7918441.0,7918441.0,
390220,10484.0,13075.0,13075.0,
390230,8471720.0,3152268.0,3152268.0,
390290,1963264.0,2312363.0,2312363.0,
390311,1183884.0,651175.0,651175.0,
390319,11122819.0,7107477.0,7107477.0,
390320,499606.0,214763.0,214763.0,
390330,2585960.0,829904.0,829904.0,
390390,16380382.0,13420910.0,13420910.0,
390410,73583302.0,80123468.0,80123468.0,
390421,20330.0,3236.0,3236.0,
390422,15557922.0,8372769.0,8372769.0,
390430,4749466.0,3105875.0,3105875.0,
390440,134561.0,34027.0,34027.0,
390450,33121.0,15117.0,15117.0,
390461,317548.0,41085.0,41085.0,
390469,56957.0,16320.0,16320.0,
390490,146179.0,80201.0,80201.0,
390512,4387147.0,3285245.0,3285245.0,
390519,723962.0,447346.0,447346.0,
390521,528197.0,453778.0,453778.0,
390529,535611.0,232305.0,232305.0,
390591,2561.0,140.0,140.0,
390599,669367.0,206585.0,206585.0,
390610,2954698.0,2463918.0,2463918.0,
390690,87213850.0,55123478.0,55123478.0,
390710,252601.0,179023.0,179023.0,
390720,16955454.0,10429856.0,10429856.0,
390730,8492775.0,5564740.0,5564740.0,
390740,748370.0,456256.0,456256.0,
390750,17946587.0,9803918.0,9803918.0,
390760,316813040.0,213460067.0,213460067.0,
390770,27665.0,34000.0,34000.0,
390791,10113255.0,4888965.0,4888965.0,
390799,41578126.0,27658366.0,27658366.0,
390810,14501375.0,5712360.0,5712360.0,
390890,276307.0,80947.0,80947.0,
390910,9357293.0,10958968.0,10958968.0,
390920,10738733.0,6667232.0,6667232.0,
390930,4181858.0,2311446.0,2311446.0,
390940,13930285.0,5458106.0,5458106.0,
390950,3618029.0,954025.0,954025.0,
391000,1127085.0,629772.0,629772.0,
391110,933327.0,359052.0,359052.0,
391190,1365893.0,541175.0,541175.0,
391212,6.0,25.0,25.0,
391231,483505.0,136250.0,136250.0,
391239,91187.0,8758.0,8758.0,
391290,261553.0,34150.0,34150.0,
391390,4718619.0,425884.0,425884.0,
391400,5443.0,1411.0,1411.0,
391510,9572948.0,12471236.0,12471236.0,
391520,4590.0,25500.0,25500.0,
391530,63900.0,117893.0,117893.0,
391590,145740191.0,192134883.0,192134883.0,
391610,674536.0,172216.0,172216.0,
391620,2555162.0,695562.0,695562.0,
391690,15744028.0,6857439.0,6857439.0,
391710,549313.0,316743.0,316743.0,
391721,2275198.0,868012.0,868012.0,
391722,29461618.0,7473293.0,7473293.0,
391723,932995.0,332376.0,332376.0,
391729,9097859.0,1715772.0,1715772.0,
391731,478046.0,113797.0,113797.0,
391732,514047.0,119601.0,119601.0,
391733,18138.0,392.0,392.0,
391739,1289079.0,530466.0,530466.0,
391740,3274455.0,406442.0,406442.0,
391810,267758.0,305449.0,305449.0,
391890,5246190.0,1586585.0,1586585.0,
391910,41012555.0,12815707.0,12815707.0,
391990,10329099.0,1471266.0,1471266.0,
392010,66843385.0,31299974.0,31299974.0,
392020,176878975.0,67010340.0,67010340.0,
392030,7347950.0,2211112.0,2211112.0,
392043,351940.0,93934.0,93934.0,
392049,867839.0,687902.0,687902.0,
392051,59369463.0,18879186.0,18879186.0,
392059,1232108.0,312043.0,312043.0,
392061,15348283.0,3406151.0,3406151.0,
392062,122021902.0,34060916.0,34060916.0,
392063,3142.0,986.0,986.0,
392069,31883770.0,11154302.0,11154302.0,
392071,264651.0,47821.0,47821.0,
392073,7320.0,1000.0,1000.0,
392079,3347.0,136.0,136.0,
392091,81462.0,58461.0,58461.0,
392092,44624018.0,10272852.0,10272852.0,
392093,155843.0,26482.0,26482.0,
392094,9882.0,958.0,958.0,
392099,10094190.0,9475129.0,9475129.0,
392111,3829833.0,1075601.0,1075601.0,
392112,3140041.0,1388344.0,1388344.0,
392113,9251888.0,1212522.0,1212522.0,
392114,32395.0,7533.0,7533.0,
392119,81255493.0,17851575.0,17851575.0,
392190,82644701.0,23806512.0,23806512.0,
392210,140721.0,73697.0,73697.0,
392220,1332649.0,154862.0,154862.0,
392290,278603.0,102326.0,102326.0,
392310,61006253.0,10548910.0,10548910.0,
392321,147597583.0,89638339.0,89638339.0,
392329,88347392.0,33261851.0,33261851.0,
392330,15851465.0,8424243.0,8424243.0,
392340,1233962.0,537097.0,537097.0,
392350,35452194.0,3672314.0,3672314.0,
392390,40769719.0,5939515.0,5939515.0,
392410,10190361.0,3363107.0,3363107.0,
392490,37655526.0,10598949.0,10598949.0,
392510,1100847.0,130974.0,130974.0,
392520,93217.0,38741.0,38741.0,
392530,2016904.0,218666.0,218666.0,
392590,3641011.0,706939.0,706939.0,
392610,22228220.0,7633314.0,7633314.0,
392620,29110301.0,4158460.0,4158460.0,
392630,2758339.0,464427.0,464427.0,
392640,2988599.0,752745.0,752745.0,
392690,64195505.0,11686961.0,11686961.0,
400110,15996456.0,7619961.0,7619961.0,
400121,218655873.0,66682083.0,66682083.0,
400122,7626725346.0,2370136396.0,2370136396.0,
400130,3150417.0,1228225.0,1228225.0,
400211,26944465.0,21702698.0,21702698.0,
400219,32093053.0,10858402.0,10858402.0,
400220,1767733.0,1157676.0,1157676.0,
400231,175545.0,43390.0,43390.0,
400239,43.0,100.0,100.0,
400249,458.0,100.0,100.0,
400259,84.0,35.0,35.0,
400260,10288.0,2160.0,2160.0,
400270,489267.0,37313.0,37313.0,
400280,3580.0,265.0,265.0,
400291,4619.0,1080.0,1080.0,
400299,10688.0,12321.0,12321.0,
400300,7199376.0,6450365.0,6450365.0,
400400,2482762.0,5657258.0,5657258.0,
400510,93833239.0,29594849.0,29594849.0,
400520,233191.0,71997.0,71997.0,
400591,90836502.0,30522126.0,30522126.0,
400599,81504066.0,26913909.0,26913909.0,
400610,790.0,45.0,45.0,
400690,68189.0,6865.0,6865.0,
400700,12475557.0,2540020.0,2540020.0,
400811,844458.0,324132.0,324132.0,
400819,810068.0,242888.0,242888.0,
400821,14505666.0,8102676.0,8102676.0,
400829,50562.0,29789.0,29789.0,
400911,1173372.0,148471.0,148471.0,
400912,9566217.0,761339.0,761339.0,
400921,4649048.0,1715265.0,1715265.0,
400922,1513039.0,157190.0,157190.0,
400931,1139772.0,394670.0,394670.0,
400932,59728.0,4746.0,4746.0,
400941,828772.0,173156.0,173156.0,
400942,4858469.0,1169768.0,1169768.0,
401011,164187.0,7452.0,7452.0,
401012,1344990.0,215117.0,215117.0,
401019,320713.0,32490.0,32490.0,
401031,48806960.0,4551564.0,4551564.0,
401032,3856.0,1408.0,1408.0,
401033,55412.0,15613.0,15613.0,
401039,22478309.0,2197713.0,2197713.0,
401110,1379403214.0,329982528.0,23156162.0,
401120,104218092.0,28541786.0,607419.0,
401130,7290404.0,752265.0,10095.0,
401140,30873984.0,8860551.0,1343330.0,
401150,105658657.0,16288681.0,29781542.0,
401161,8972890.0,2476718.0,20220.0,
401162,20083241.0,6091987.0,,
401163,613112.0,202328.0,289.0,
401169,29825751.0,7192463.0,,
401192,157912.0,33877.0,942.0,
401193,638730.0,139488.0,2568.0,
401194,2120325.0,143972.0,832.0,
401199,14324787.0,2773382.0,74842.0,
401211,122.0,35.0,4.0,
401212,1271124.0,259307.0,7319.0,
401213,587808.0,138106.0,1391.0,
401219,82421.0,45469.0,,
401220,59018.0,14873.0,,
401290,1847870.0,325016.0,325016.0,
401310,14191873.0,3230966.0,1885426.0,
401320,28291249.0,4395300.0,25581685.0,
401390,2468024.0,597232.0,594878.0,
401410,288571.0,21148.0,21148.0,
401490,3462895.0,275302.0,275302.0,
401511,1442201.0,265522.0,265522.0,
401519,259163861.0,46958450.0,46958450.0,
401590,268369.0,23205.0,23205.0,
401610,37411.0,2885.0,2885.0,
401691,15761663.0,10098883.0,10098883.0,
401692,147828.0,19464.0,19464.0,
401693,44365078.0,1437982.0,1437982.0,
401694,666476.0,202662.0,202662.0,
401695,1345366.0,136542.0,136542.0,
401699,67228283.0,4639236.0,4639236.0,
401700,165266.0,26346.0,26346.0,
410120,116047.0,40070.0,40070.0,
410190,124.0,17.0,17.0,
410229,41084.0,548.0,548.0,
410320,80250.0,2004.0,2004.0,
410390,37227.0,2239.0,2239.0,
410411,2526978.0,326447.0,326447.0,
410419,1217711.0,276713.0,276713.0,
410441,2603840.0,117929.0,117929.0,
410449,16207302.0,2692687.0,2692687.0,
410510,1958020.0,258004.0,258004.0,
410530,848506.0,24520.0,24520.0,
410621,111300.0,18603.0,18603.0,
410622,561628.0,12343.0,12343.0,
410640,10445.0,46.0,46.0,
410691,551850.0,6605.0,6605.0,
410692,409119.0,4491.0,4491.0,
410711,934744.0,24544.0,24544.0,
410712,31824872.0,1468931.0,1468931.0,
410719,27687661.0,1287940.0,1287940.0,
410792,3487089.0,210851.0,210851.0,
410799,12277611.0,578634.0,578634.0,
411200,12802604.0,203478.0,203478.0,
411310,4954737.0,120890.0,120890.0,
411320,227263.0,5945.0,5945.0,
411330,7443124.0,71078.0,71078.0,
411390,3461827.0,357074.0,357074.0,
411420,488712.0,8324.0,8324.0,
411510,1059882.0,10752.0,10752.0,
420100,460546.0,132698.0,132698.0,
420211,1974816.0,327034.0,,
420212,13824131.0,1604014.0,,
420219,2215014.0,355824.0,,
420221,71102369.0,1643684.0,,
420222,57143610.0,2811668.0,,
420229,4147209.0,319975.0,301044.0,
420231,2040715.0,26066.0,26066.0,
420232,448834.0,27306.0,27306.0,
420239,730050.0,40453.0,40453.0,
420291,2814546.0,163511.0,163511.0,
420292,43160758.0,7723361.0,7723361.0,
420299,4305307.0,380214.0,380214.0,
420310,8615068.0,228768.0,228768.0,
420321,95355116.0,1625465.0,1625465.0,
420329,9462864.0,256841.0,256841.0,
420330,1134724.0,47567.0,47567.0,
420340,1221195.0,57732.0,57732.0,
420500,4505907.0,264936.0,264936.0,
420600,1750.0,30.0,30.0,
430130,606.0,15.0,15.0,
430180,102.0,7.0,7.0,
430220,24139.0,318.0,318.0,
430230,1310740.0,13325.0,13325.0,
430310,56816.0,2800.0,2800.0,
430390,1194365.0,133544.0,133544.0,
430400,27431.0,1818.0,1818.0,
440110,83325.0,247555.0,247555.0,
440122,117195666.0,1373030852.0,1373030852.0,
440131,1364734.0,12148167.0,12148167.0,
440139,6374202.0,43271913.0,43271913.0,
440210,4239960.0,18710948.0,18710948.0,
440290,101546452.0,227820007.0,227820007.0,
440420,2338938.0,32449754.0,32449754.0,
440500,568625.0,5113079.0,5113079.0,
440690,626.0,782.0,1.0,
440710,681754.0,336803.0,2833.0,
440721,805315.0,784510.0,616.0,
440722,625030.0,318286.0,1090.0,
440725,5665313.0,3443798.0,7621.0,
440726,122485.0,60304.0,,
440729,44641895.0,47782874.0,36282.0,
440791,45704.0,67119.0,65.0,
440799,1381950.0,674644.0,2507.0,
440810,19471800.0,5882900.0,5882900.0,
440831,1230130.0,1027150.0,1027150.0,
440839,5840466.0,2817676.0,2817676.0,
440890,7363349.0,3875765.0,3875765.0,
440910,5536979.0,1877814.0,1877814.0,
440921,63075.0,35163.0,35163.0,
440929,509380319.0,361208345.0,361208345.0,
441011,2236683.0,5098875.0,5098875.0,
441090,3815.0,5997.0,5997.0,
441112,22949962.0,63652297.0,63652297.0,
441113,7611814.0,20112424.0,20112424.0,
441114,9078150.0,24450479.0,24450479.0,
441192,673063.0,209623.0,209623.0,
441193,13694446.0,46333290.0,46333290.0,
441210,154315.0,7144.0,227.0,
441231,992430983.0,938549772.0,1311072.0,
441232,358670.0,208192.0,573.0,
441239,214943410.0,186378378.0,504221.0,
441294,377826818.0,299859072.0,299859072.0,
441299,425803956.0,525216830.0,525216830.0,
441300,109981.0,102452.0,102452.0,
441400,61735789.0,20001578.0,20001578.0,
441510,10353897.0,3651234.0,312506.0,
441520,2881996.0,3712778.0,369999.0,
441600,3188.0,1392.0,1392.0,
441700,7414740.0,3259680.0,3259680.0,
441810,2794898.0,1782117.0,1782117.0,
441820,141401711.0,54932461.0,54932461.0,
441840,9102.0,8200.0,8200.0,
441850,193135.0,197923.0,197923.0,
441860,85477.0,40598.0,40598.0,
441871,317473.0,216060.0,216060.0,
441872,88362590.0,31428555.0,31428555.0,
441879,43296557.0,19157155.0,19157155.0,
441890,39325335.0,26318844.0,26318844.0,
441900,4101611.0,1323847.0,1323847.0,
442010,54495497.0,16996797.0,16996797.0,
442090,73424467.0,27955869.0,27955869.0,
442110,307164.0,163203.0,163203.0,
442190,13596496.0,2193577.0,2193577.0,
450110,45971.0,4152.0,4152.0,
450190,31566.0,47037.0,47037.0,
450200,5786.0,2918.0,2918.0,
450390,40199.0,14374.0,14374.0,
450410,74057.0,18787.0,18787.0,
450490,135860.0,28200.0,28200.0,
460121,29357.0,27644.0,27644.0,
460122,3052894.0,367981.0,367981.0,
460129,3360165.0,524718.0,524718.0,
460192,513337.0,204589.0,204589.0,
460193,230070.0,50952.0,50952.0,
460194,539304.0,298653.0,298653.0,
460199,3050064.0,835937.0,835937.0,
460211,6220928.0,2693837.0,2693837.0,
460212,43089515.0,12028318.0,12028318.0,
460219,14752634.0,3973997.0,3973997.0,
460290,8597161.0,2088597.0,2088597.0,
470200,741305.0,796746.0,796746.0,
470329,1544658432.0,3195492150.0,3195492150.0,
470419,3952.0,27587.0,27587.0,
470429,23472.0,14400.0,14400.0,
470500,8.0,21.0,21.0,
470610,25.0,3.0,3.0,
470620,50.0,8.0,8.0,
470630,66789.0,25074.0,25074.0,
470691,149498.0,509692.0,509692.0,
470693,161085.0,91300.0,91300.0,
470710,626016.0,3731178.0,3731178.0,
470720,25121.0,52767.0,52767.0,
470730,511.0,246.0,246.0,
470790,425178.0,2217519.0,2217519.0,
480100,109315234.0,174862047.0,174862047.0,
480210,36672.0,37969.0,37969.0,
480220,866998.0,1009114.0,1009114.0,
480240,5149673.0,8976404.0,8976404.0,
480254,10268105.0,8238487.0,8238487.0,
480255,252436968.0,279423612.0,279423612.0,
480256,1120687106.0,1165509211.0,1165509211.0,
480257,581054775.0,790495179.0,790495179.0,
480258,73118963.0,79932656.0,79932656.0,
480261,14756129.0,17530108.0,17530108.0,
480262,18501129.0,21249541.0,21249541.0,
480269,224992.0,154420.0,154420.0,
480300,333841433.0,304099860.0,304099860.0,
480419,22672.0,25238.0,25238.0,
480421,553473.0,545914.0,545914.0,
480429,85195.0,71664.0,71664.0,
480431,153731.0,114416.0,114416.0,
480439,7839371.0,2111956.0,2111956.0,
480441,7471.0,3900.0,3900.0,
480442,5076.0,7989.0,7989.0,
480449,30.0,14.0,14.0,
480451,9.0,11.0,11.0,
480452,6.0,2.0,2.0,
480459,284642.0,1316951.0,1316951.0,
480511,4463444.0,10249040.0,10249040.0,
480512,3699.0,3555.0,3555.0,
480519,36591297.0,84821895.0,84821895.0,
480524,15874631.0,33430987.0,33430987.0,
480525,1283629.0,2557101.0,2557101.0,
480530,193176.0,195636.0,195636.0,
480540,2669.0,422.0,422.0,
480550,12025337.0,28366277.0,28366277.0,
480591,26498054.0,44885198.0,44885198.0,
480592,4186506.0,5977941.0,5977941.0,
480593,5246000.0,9067647.0,9067647.0,
480610,21427.0,4150.0,4150.0,
480620,3774402.0,2317856.0,2317856.0,
480640,6579301.0,4835151.0,4835151.0,
480700,16929959.0,32604508.0,32604508.0,
480810,278408.0,290815.0,290815.0,
480840,107753.0,100279.0,100279.0,
480890,3799111.0,6366735.0,6366735.0,
480920,29555239.0,27749649.0,27749649.0,
480990,86018584.0,58201805.0,58201805.0,
481013,71717235.0,59423487.0,59423487.0,
481014,169652087.0,205858956.0,205858956.0,
481019,57547050.0,45399245.0,45399245.0,
481022,1615362.0,1722123.0,1722123.0,
481029,248647871.0,284478277.0,284478277.0,
481031,17561.0,12256.0,12256.0,
481032,2651512.0,2721492.0,2721492.0,
481039,64143.0,12737.0,12737.0,
481092,49930190.0,75165298.0,75165298.0,
481099,265576.0,290053.0,290053.0,
481110,110903.0,21384.0,21384.0,
481141,30701417.0,11334419.0,11334419.0,
481149,2945779.0,545831.0,545831.0,
481151,69122.0,25945.0,25945.0,
481159,8424711.0,3451801.0,3451801.0,
481160,395834.0,78885.0,78885.0,
481190,8333910.0,3046903.0,3046903.0,
481200,106404.0,11285.0,11285.0,
481310,33973.0,6364.0,6364.0,
481320,36770621.0,19185970.0,19185970.0,
481390,3498956.0,862999.0,862999.0,
481420,55645.0,15442.0,15442.0,
481490,57643.0,13620.0,13620.0,
481620,59367.0,66495.0,66495.0,
481690,1619682.0,17372489.0,17372489.0,
481710,16779244.0,7901666.0,7901666.0,
481720,2360338.0,518186.0,518186.0,
481730,471179.0,105302.0,105302.0,
481810,37181961.0,21038908.0,21038908.0,
481820,43251283.0,24470942.0,24470942.0,
481830,2040445.0,1013190.0,1013190.0,
481850,4459459.0,430454.0,430454.0,
481890,23993252.0,5264822.0,5264822.0,
481910,27392348.0,43439075.0,43439075.0,
481920,9403659.0,9525460.0,9525460.0,
481930,15659165.0,5940687.0,5940687.0,
481940,55438920.0,20421353.0,20421353.0,
481950,8136559.0,2682852.0,2682852.0,
481960,5359262.0,3495287.0,3495287.0,
482010,55029777.0,31015756.0,31015756.0,
482020,70829441.0,53495157.0,53495157.0,
482030,6146313.0,3024298.0,3024298.0,
482040,2485344.0,1784909.0,1784909.0,
482050,2031001.0,370634.0,370634.0,
482090,4641161.0,1366998.0,1366998.0,
482110,2899695.0,613476.0,613476.0,
482190,970005.0,150594.0,150594.0,
482210,8176731.0,7752358.0,7752358.0,
482290,4248702.0,3190714.0,3190714.0,
482320,575158.0,559758.0,559758.0,
482340,4063274.0,1796521.0,1796521.0,
482361,1155841.0,2154251.0,2154251.0,
482369,37411739.0,12938409.0,12938409.0,
482370,15093.0,10985.0,10985.0,
482390,6624219.0,6363178.0,6363178.0,
490110,7488417.0,3315735.0,3315735.0,
490191,354420.0,17831.0,17831.0,
490199,9289497.0,3637386.0,3637386.0,
490210,74990.0,40720.0,40720.0,
490290,627653.0,177711.0,177711.0,
490300,41946.0,11369.0,11369.0,
490400,5461.0,132.0,132.0,
490510,459.0,34.0,34.0,
490591,6572.0,1912.0,1912.0,
490599,3889.0,1030.0,1030.0,
490600,6930.0,1647.0,1647.0,
490700,405276.0,128674.0,128674.0,
490810,356901.0,17963.0,17963.0,
490890,1186391.0,133771.0,133771.0,
490900,7164442.0,1900612.0,1900612.0,
491000,493036.0,196350.0,196350.0,
491110,846837.0,122177.0,122177.0,
491191,1636976.0,1269713.0,1269713.0,
491199,3808818.0,1013700.0,1013700.0,
500400,503.0,420.0,420.0,
500500,61.0,75.0,75.0,
500600,1226.0,470.0,470.0,
500710,27198.0,3209.0,3209.0,
500720,7411.0,1097.0,1097.0,
500790,100769.0,20490.0,20490.0,
510119,220.0,59.0,59.0,
510211,4799.0,223.0,223.0,
510310,1272365.0,1082500.0,1082500.0,
510510,1098.0,56.0,56.0,
510540,1624.0,6.0,6.0,
510610,11683.0,320.0,320.0,
510620,1349.0,177.0,177.0,
510710,624784.0,187777.0,187777.0,
510720,204040.0,79184.0,79184.0,
510990,3784.0,695.0,695.0,
511111,5985.0,1084.0,1084.0,
511190,5306.0,1929.0,1929.0,
511211,77272.0,2815.0,2815.0,
511219,56765.0,23194.0,23194.0,
511230,17628.0,1254.0,1254.0,
511290,127808.0,7205.0,7205.0,
520100,1297786.0,549229.0,549229.0,
520210,3520673.0,2425331.0,2425331.0,
520291,538244.0,418250.0,418250.0,
520299,20557430.0,13288967.0,13288967.0,
520300,14383479.0,5176202.0,5176202.0,
520411,115465.0,18777.0,18777.0,
520419,144281.0,100976.0,100976.0,
520420,2458.0,780.0,780.0,
520511,12873941.0,5670245.0,5670245.0,
520512,63412344.0,20745889.0,20745889.0,
520513,30040633.0,9035040.0,9035040.0,
520514,35104955.0,9915987.0,9915987.0,
520515,841299.0,304453.0,304453.0,
520521,649753.0,183775.0,183775.0,
520522,27778459.0,7632540.0,7632540.0,
520523,34456000.0,8551490.0,8551490.0,
520524,44362805.0,10555232.0,10555232.0,
520526,1251796.0,187882.0,187882.0,
520527,2344583.0,323888.0,323888.0,
520528,4480385.0,692574.0,692574.0,
520531,118915.0,50529.0,50529.0,
520532,2434697.0,737412.0,737412.0,
520533,3650961.0,900736.0,900736.0,
520534,505525.0,109546.0,109546.0,
520541,4266.0,972.0,972.0,
520542,471631.0,101452.0,101452.0,
520543,1749359.0,383801.0,383801.0,
520544,3867153.0,777862.0,777862.0,
520547,1308818.0,152609.0,152609.0,
520548,859942.0,86532.0,86532.0,
520611,22850247.0,13102292.0,13102292.0,
520612,5858889.0,2477402.0,2477402.0,
520613,1558054.0,536788.0,536788.0,
520614,2013968.0,352617.0,352617.0,
520621,4446649.0,1327129.0,1327129.0,
520622,42806501.0,13249551.0,13249551.0,
520623,31561625.0,9261890.0,9261890.0,
520624,4721499.0,1173980.0,1173980.0,
520625,34085.0,9532.0,9532.0,
520631,110493.0,71109.0,71109.0,
520632,646238.0,90004.0,90004.0,
520633,197887.0,62177.0,62177.0,
520641,12064.0,7097.0,7097.0,
520643,1292155.0,363058.0,363058.0,
520644,141960.0,36335.0,36335.0,
520710,9399.0,1492.0,1492.0,
520790,80850.0,18669.0,18669.0,
520811,5425546.0,667083.0,667083.0,
520812,54043297.0,10154550.0,10154550.0,
520813,6981625.0,1399744.0,1399744.0,
520819,7878078.0,1271037.0,1271037.0,
520821,5054.0,4869.0,4869.0,
520822,4138141.0,359803.0,359803.0,
520823,504677.0,60531.0,60531.0,
520829,3953124.0,396624.0,396624.0,
520831,1266520.0,125862.0,125862.0,
520832,15725179.0,937029.0,937029.0,
520833,181615.0,27626.0,27626.0,
520839,6851574.0,533394.0,533394.0,
520841,61077.0,5076.0,5076.0,
520842,656783.0,68658.0,68658.0,
520843,25409.0,2460.0,2460.0,
520849,2864229.0,176933.0,176933.0,
520851,2275983.0,190528.0,190528.0,
520852,22429346.0,1437332.0,1437332.0,
520859,6411634.0,715467.0,715467.0,
520911,6223474.0,664667.0,664667.0,
520912,9618796.0,2190677.0,2190677.0,
520919,2756232.0,496247.0,496247.0,
520921,1396002.0,136286.0,136286.0,
520922,2096692.0,222008.0,222008.0,
520929,376239.0,40090.0,40090.0,
520931,103121.0,10080.0,10080.0,
520932,2560759.0,341270.0,341270.0,
520939,2633145.0,340274.0,340274.0,
520942,16432001.0,2710124.0,2710124.0,
520943,324402.0,51939.0,51939.0,
520949,383523.0,50341.0,50341.0,
520951,709174.0,56136.0,56136.0,
520952,49.0,13.0,13.0,
520959,8150565.0,480026.0,480026.0,
521011,21350853.0,5709331.0,5709331.0,
521019,176507.0,104505.0,104505.0,
521021,5393721.0,429486.0,429486.0,
521029,561179.0,54466.0,54466.0,
521031,8980633.0,854408.0,854408.0,
521032,1303842.0,91496.0,91496.0,
521039,96384.0,16680.0,16680.0,
521041,3151880.0,359080.0,359080.0,
521049,444462.0,67220.0,67220.0,
521051,20957.0,1534.0,1534.0,
521059,1180146.0,125906.0,125906.0,
521111,7073168.0,1256518.0,1256518.0,
521112,1320689.0,254648.0,254648.0,
521119,406275.0,23275.0,23275.0,
521120,120834.0,15385.0,15385.0,
521131,2547.0,222.0,222.0,
521132,74431.0,11169.0,11169.0,
521139,2436750.0,371577.0,371577.0,
521141,57924.0,9223.0,9223.0,
521142,1082691.0,152259.0,152259.0,
521149,490031.0,105279.0,105279.0,
521151,4200.0,69.0,69.0,
521152,19348.0,2735.0,2735.0,
521159,657573.0,92115.0,92115.0,
521211,117091.0,18372.0,18372.0,
521212,3648.0,439.0,439.0,
521213,387586.0,88233.0,88233.0,
521214,32888.0,23934.0,23934.0,
521215,20560629.0,2150852.0,2150852.0,
521221,16658.0,2225.0,2225.0,
521225,6229630.0,1067525.0,1067525.0,
530210,7090.0,2479.0,2479.0,
530290,1000.0,60.0,60.0,
530310,7270.0,4205.0,4205.0,
530390,1663.0,4.0,4.0,
530500,15205737.0,46177779.0,46177779.0,
530710,64419.0,12516.0,12516.0,
530890,4027.0,342.0,342.0,
530911,12895.0,2333.0,2333.0,
530919,75317.0,3833.0,3833.0,
530921,25345.0,1083.0,1083.0,
530929,124282.0,12291.0,12291.0,
531010,278.0,18.0,18.0,
531090,10035.0,489.0,489.0,
531100,16368.0,2772.0,2772.0,
540110,1219549.0,112517.0,112517.0,
540120,314970.0,24481.0,24481.0,
540211,82569.0,3322.0,3322.0,
540219,40183300.0,9576684.0,9576684.0,
540220,11480241.0,3622108.0,3622108.0,
540231,16719292.0,3675922.0,3675922.0,
540232,1075556.0,189874.0,189874.0,
540233,214497518.0,98606555.0,98606555.0,
